text,normalized_rating,price,sentiment_score,combined_score,product
"I purchased the laptop and first the charger was the incorrect size, I called customer service to get a new charger and ended up having to order a new one to fit the laptop, since the one I had couldn’t be replaced. Weeks later the charger arrives and after I could finally power it on then realized the laptop won’t allow me to access YouTube or go on websites such as google or Instagram online, I tried to refresh the pc to sell it and the whole laptop stopped working.. I can’t even delete my information from the laptop..",0.8400000000000001,259.0,0.1403409090909091,0.5025504966341311,Macbook
This product arrived on time. It was properly packaged. It came right. There was no password or OS issues. It was a Christmas gift. I have no complaints.,0.8400000000000001,271.26,0.14285714285714285,0.5025376598873588,Macbook
this product worked for less than a year i'm glad i waited to write a review. i wouldn't buy from them again,0.82,356.0,0.16666666666666669,0.4996577064090204,Macbook
Better than expected. Thank you.,0.82,518.97,0.2,0.49942981246695617,Macbook
This product is never something that I would buy again. When I first received the computer I turned it on and it acted like it was setting up but then after you got through putting your Wi-Fi it went right back to the school district that had prior,0.8400000000000001,259.0,0.13392857142857142,0.49934432780296223,Macbook
"The product is like new only one minimal scratches, I love it",0.8400000000000001,271.26,0.1340909090909091,0.4981545430042419,Macbook
"Have wanted to switch from a Windows PC to a MacBook for several years, but cost of new Macs are so high I just couldn’t pull the trigger. But this slightly used (nearly brand new condition) MacBook Pro was very much worth every penny at this price. Everything is working perfectly with it and the screen is crystal clear. I am very pleased with this and would definitely purchase another should the need arise.",0.8,579.99,0.21964187327823692,0.49692500763006836,Macbook
"I admit that I essentially bought a Smoke Gray iPad of similar ilk from another vendor a few days ago. Although refurbished, only difference is that it contains WiFi only without the cellular LTE alternative, less $60. Packaging was excellent! Arrived charged at 42% and then took 2 hrs for 100%. Setup was simple as it downloaded all my apps and essential data from my iPhone via iCloud. Absolutely floored I was of this, taking only 45 minutes. I do recommend adding a screen protector and cover for safety. Finally, make sure that the reviews are solid because every sub-vendor operates with varying degrees of quality and standards. Enjoy the savings!",0.86,289.0,0.12222222222222222,0.4963811524741208,Macbook
This product is ver good .the bad things is that there are no original adaptor nor original box<br />Other things are very good.,0.8,594.0,0.21950000000000003,0.4954017006520635,Macbook
This is the second Apple Mac Pro that I’ve bought for my granddaughter. It really held up for her 9th grade year. I had to buy a 2nd one because coffee was split and it killed it! It is a 2013 and it does not have touch screen. She does stream movies and does have a good pic.,0.86,339.0,0.12999999999999998,0.49508670682023165,Macbook
"It came in pretty good condition, only has scuffs on the corners of the top part, but I have a case so you can't see it obviously. The only downfall is the battery life isn't long. It says it is 5 hours, which is about how long mine will last. It is about $100-130 to get a new battery from ubreakifix so it isn't too bad compared to the $1300 price for a brand-new MacBook Air now. Overall I am happy with my purchase. (:",0.8400000000000001,259.0,0.12202797202797203,0.49339402810266253,Macbook
"It looks barely almost brand new! No scratches or anything. I have used it for college for two weeks now and it has been running as well as a new one. Definitely worth the money. I know a lot of people have complained, but it’s Amazon so if there is something wrong just return it… mine was perfect though and saved me $1000",0.8400000000000001,271.26,0.12240259740259739,0.492310387160086,Macbook
Reliability of all the other mac books with a few surprising features. Very easy to use. I love the touch bar with Touch ID,0.82,1020.03,0.2876666666666666,0.49131991368020206,Macbook
"I was a little bit apprehensive about buying a refurbished Apple MacBook, but I have always had a good experience with Amazon guarantees.<br />I ordered this MacBook, refurbished, sole by a related company. Super fast delivery, I had it in two days.<br />It is a great buy. Looks brand new, it's the 2019 model with one year left on the Apple extended guarantee.<br />Fantastic value and was up and running within 30 minutes.<br />I can highly recommend this company and this product.",0.8400000000000001,740.0,0.21421969696969695,0.4896262122720001,Macbook
"Great...no issues thus far. Minor cosmetics defects, worth the $300+ saved",0.8400000000000001,271.26,0.11666666666666665,0.48944242179212066,Macbook
I just received the laptop! My favorite purchase on amazon so far.,0.82,1099.0,0.3,0.4893000217700051,Macbook
"Ordered this as i am a student. Full time student with a heavy workload. I run all adobe programs, Microsoft, email, and take it everywhere. Runs like a champ have had it for several weeks without any issues. I highly recommend this company, great products, fast shipping. For sure a five star review!",0.64,478.0,0.2764285714285714,0.4878913225055943,Macbook
"I Like the item came looks new! But I got worried because of the poor packaging! Almost gave me a heart a attack!<br />This Macbook Pro works ok but when doing intensive work like Video editing it get super hot! And slows down and it does thermal throttle... I was expecting really a great laptop from Sole Provider Seller, because they had many positive reviews! And I contacted them few times that I want to make sure they send me a working no issue laptop.<br />I don't think they run a diagnostic test or MRI test like Apple do to tell wether everything is working or not.<br /><br />One more big issue with the laptop is one of the key is sometimes it works and sometimes it wont.<br />I really want a working laptop no issues or anything like that...<br /><br />I am deciding on returning mine.<br /><br />3 stars for Overheating issues and sticky keys...",0.8,596.0,0.20280145202020203,0.4868450932804534,Macbook
"I’m a photographer, and it’s nice to have this for editing. I love it.<br />FYI - silly but - you cant get apps like you would be able to on an iPhone or iPad.<br />I had two little white scratches on it- BUT seriously barely noticeable.<br />The screen quality is awesome.<br />Everything is okay- took awhile to have iMessage finally become available.<br />Battery life lasts about 6 hours (my son is on it because the no school thing COVID-19)<br />But that’s good tho- least it’s 6 hours and not 6 minutes lol.<br /><br />I’d recommend this to photographers if they are just starting out and have adobe light room - photoshop etc.",0.82,518.97,0.17403846153846156,0.486449043236187,Macbook
"If I didn't know it was refurbished, I would have thought I got a brand new machine.",0.82,356.0,0.13636363636363635,0.4845061912575052,Macbook
"Battery is not functional and does not charge laptop. Stays at 1%. Need to request a new one and if that doesn't work,  I'll be requesting a full refund.",0.7,549.99,0.24318181818181817,0.4818049808075258,Macbook
It came WAY more banged up then they made it sound. Scratches and scrapes everwhere and even a couple punctures. The screen has a large scratch on it and a large amount of fade spotting. This is not worth the amount I paid.,0.62,285.0,0.2357142857142857,0.4815418509835747,Macbook
I have had not issues so far.,0.8400000000000001,271.26,0.1,0.4811090884587873,Macbook
For this price your really just paying for the apple logo because the battery life is ass but for this laptop to be a use device I will definitely give it a 4 outta 5 stars,0.8400000000000001,271.26,0.1,0.4811090884587873,Macbook
